content,rate,date,customer_id,owner_id,reservation_id
خدمة رائعة,2,1/7/2029,4082,36,1834
جيدة,5,1/8/2029,4488,16,1835
ممتازة,2,1/9/2029,17,51,1836
خدمة رائعة,2,1/10/2029,1672,59,1837
جيدة,2,1/11/2029,3380,4,1838
ممتازة,3,1/12/2029,937,54,1839
خدمة رائعة,5,1/13/2029,4875,96,1840
جيدة,3,1/14/2029,3287,44,1841
ممتازة,3,1/15/2029,282,58,1842
خدمة رائعة,3,1/16/2029,2354,93,1843
جيدة,2,1/17/2029,242,95,1844
ممتازة,2,1/18/2029,4801,2,1845
خدمة رائعة,5,1/19/2029,1112,30,1846
جيدة,1,1/20/2029,3896,94,1847
ممتازة,2,1/21/2029,1838,71,1848
خدمة رائعة,3,1/22/2029,33,57,1849
جيدة,3,1/23/2029,4919,3,1850
ممتازة,5,1/24/2029,4520,26,1851
خدمة رائعة,4,1/25/2029,3314,100,1852
جيدة,1,1/26/2029,4916,36,1853
ممتازة,4,1/27/2029,1509,41,1854
خدمة رائعة,3,1/28/2029,3871,38,1855
جيدة,4,1/29/2029,1859,1,1856
ممتازة,4,1/30/2029,4392,73,1857
خدمة رائعة,5,1/31/2029,3568,97,1858
جيدة,5,2/1/2029,2237,88,1859
ممتازة,4,2/2/2029,3483,19,1860
خدمة رائعة,1,2/3/2029,4837,84,1861
جيدة,1,2/4/2029,4302,25,1862
ممتازة,1,2/5/2029,109,42,1863
خدمة رائعة,5,2/6/2029,839,76,1864
جيدة,3,2/7/2029,3230,43,1865
ممتازة,3,2/8/2029,927,25,1866
خدمة رائعة,1,2/9/2029,1284,49,1867
جيدة,2,2/10/2029,2900,6,1868
ممتازة,2,2/11/2029,2068,66,1869
خدمة رائعة,2,2/12/2029,4275,82,1870
جيدة,3,2/13/2029,414,15,1871
ممتازة,4,2/14/2029,1123,34,1872
خدمة رائعة,3,2/15/2029,2393,31,1873
جيدة,1,2/16/2029,2773,60,1874
ممتازة,5,2/17/2029,1392,88,1875
خدمة رائعة,4,2/18/2029,2579,52,1876
جيدة,1,2/19/2029,4099,83,1877
ممتازة,5,2/20/2029,2550,37,1878
خدمة رائعة,1,2/21/2029,4776,53,1879
جيدة,1,2/22/2029,4178,72,1880
ممتازة,1,2/23/2029,2559,68,1881
خدمة رائعة,4,2/24/2029,4085,67,1882
جيدة,3,2/25/2029,348,23,1883
ممتازة,4,2/26/2029,2067,58,1884
خدمة رائعة,5,2/27/2029,1187,82,1885
جيدة,5,2/28/2029,4272,5,1886
ممتازة,4,3/1/2029,4135,35,1887
خدمة رائعة,3,3/2/2029,2370,95,1888
جيدة,2,3/3/2029,4973,1,1889
ممتازة,2,3/4/2029,2570,70,1890
خدمة رائعة,2,3/5/2029,324,21,1891
جيدة,5,3/6/2029,2703,91,1892
ممتازة,4,3/7/2029,3613,24,1893
خدمة رائعة,3,3/8/2029,882,16,1894
جيدة,5,3/9/2029,1882,82,1895
ممتازة,1,3/10/2029,2979,78,1896
خدمة رائعة,5,3/11/2029,3081,56,1897
جيدة,3,3/12/2029,499,83,1898
ممتازة,1,3/13/2029,1462,47,1899
خدمة رائعة,5,3/14/2029,44,56,1900
جيدة,4,3/15/2029,4030,34,1901
ممتازة,5,3/16/2029,2982,41,1902
خدمة رائعة,2,3/17/2029,4822,8,1903
جيدة,5,3/18/2029,4487,72,1904
ممتازة,1,3/19/2029,3289,13,1905
خدمة رائعة,5,3/20/2029,2386,80,1906
جيدة,3,3/21/2029,1423,84,1907
ممتازة,2,3/22/2029,4328,94,1908
خدمة رائعة,4,3/23/2029,4657,91,1909
جيدة,1,3/24/2029,3245,80,1910
ممتازة,5,3/25/2029,2280,36,1911
خدمة رائعة,1,3/26/2029,3612,83,1912
جيدة,5,3/27/2029,3624,82,1913
ممتازة,5,3/28/2029,4374,54,1914
خدمة رائعة,2,3/29/2029,2318,78,1915
جيدة,5,3/30/2029,4396,82,1916
ممتازة,5,3/31/2029,2455,3,1917
خدمة رائعة,4,4/1/2029,2218,90,1918
جيدة,5,4/2/2029,3534,76,1919
ممتازة,2,4/3/2029,4394,28,1920
خدمة رائعة,5,4/4/2029,2930,47,1921
جيدة,1,4/5/2029,2149,32,1922
ممتازة,3,4/6/2029,1266,7,1923
خدمة رائعة,5,4/7/2029,4110,11,1924
جيدة,5,4/8/2029,388,34,1925
ممتازة,4,4/9/2029,2498,49,1926
خدمة رائعة,1,4/10/2029,3941,27,1927
جيدة,2,4/11/2029,3645,49,1928
ممتازة,2,4/12/2029,3341,19,1929
خدمة رائعة,5,4/13/2029,4223,9,1930
جيدة,1,4/14/2029,4070,34,1931
ممتازة,1,4/15/2029,320,52,1932
خدمة رائعة,3,4/16/2029,2649,68,1933
جيدة,1,4/17/2029,324,32,1934
ممتازة,2,4/18/2029,274,10,1935
خدمة رائعة,1,4/19/2029,552,80,1936
جيدة,5,4/20/2029,3639,77,1937
ممتازة,1,4/21/2029,3692,66,1938
خدمة رائعة,5,4/22/2029,2473,14,1939
جيدة,2,4/23/2029,64,19,1940
ممتازة,4,4/24/2029,2283,41,1941
خدمة رائعة,2,4/25/2029,363,3,1942
جيدة,2,4/26/2029,798,7,1943
ممتازة,5,4/27/2029,1918,67,1944
خدمة رائعة,1,4/28/2029,3712,15,1945
جيدة,1,4/29/2029,4710,15,1946
ممتازة,1,4/30/2029,1578,57,1947
خدمة رائعة,4,5/1/2029,3292,80,1948
جيدة,5,5/2/2029,3184,3,1949
ممتازة,2,5/3/2029,737,91,1950
خدمة رائعة,5,5/4/2029,4922,80,1951
جيدة,3,5/5/2029,3115,59,1952
ممتازة,2,5/6/2029,1226,30,1953
خدمة رائعة,4,5/7/2029,1619,1,1954
جيدة,4,5/8/2029,4006,96,1955
ممتازة,5,5/9/2029,4997,97,1956
خدمة رائعة,2,5/10/2029,2356,55,1957
جيدة,5,5/11/2029,302,43,1958
ممتازة,3,5/12/2029,4536,78,1959
خدمة رائعة,2,5/13/2029,1069,48,1960
جيدة,1,5/14/2029,2112,22,1961
ممتازة,3,5/15/2029,10,3,1962
خدمة رائعة,4,5/16/2029,3402,62,1963
جيدة,1,5/17/2029,3914,17,1964
ممتازة,5,5/18/2029,4181,54,1965
خدمة رائعة,2,5/19/2029,4287,31,1966
جيدة,3,5/20/2029,3444,16,1967
ممتازة,4,5/21/2029,3875,28,1968
خدمة رائعة,1,5/22/2029,688,4,1969
جيدة,5,5/23/2029,2733,20,1970
ممتازة,5,5/24/2029,4252,89,1971
خدمة رائعة,2,5/25/2029,1615,18,1972
جيدة,1,5/26/2029,2262,85,1973
ممتازة,4,5/27/2029,3739,72,1974
خدمة رائعة,5,5/28/2029,695,61,1975
جيدة,5,5/29/2029,1772,47,1976
ممتازة,2,5/30/2029,2322,80,1977
خدمة رائعة,3,5/31/2029,2721,84,1978
جيدة,5,6/1/2029,2241,92,1979
ممتازة,4,6/2/2029,4685,14,1980
خدمة رائعة,3,6/3/2029,2703,44,1981
جيدة,4,6/4/2029,2434,57,1982
ممتازة,1,6/5/2029,782,14,1983
خدمة رائعة,1,6/6/2029,4150,77,1984
جيدة,2,6/7/2029,1004,9,1985
ممتازة,3,6/8/2029,1507,63,1986
خدمة رائعة,2,6/9/2029,1457,98,1987
جيدة,1,6/10/2029,1179,44,1988
ممتازة,3,6/11/2029,133,68,1989
خدمة رائعة,2,6/12/2029,1241,63,1990
جيدة,3,6/13/2029,1651,59,1991
ممتازة,1,6/14/2029,1636,1,1992
خدمة رائعة,4,6/15/2029,496,71,1993
جيدة,3,6/16/2029,2402,68,1994
ممتازة,4,6/17/2029,2513,82,1995
خدمة رائعة,3,6/18/2029,3034,95,1996
جيدة,1,6/19/2029,3283,85,1997
ممتازة,3,6/20/2029,21,57,1998
خدمة رائعة,3,6/21/2029,76,69,1999
جيدة,1,6/22/2029,3783,1,2000
ممتازة,4,6/23/2029,631,30,2001
خدمة رائعة,3,6/24/2029,1400,60,2002
جيدة,1,6/25/2029,35,32,2003
ممتازة,3,6/26/2029,4755,37,2004
خدمة رائعة,2,6/27/2029,4631,77,2005
جيدة,1,6/28/2029,3688,62,2006
ممتازة,1,6/29/2029,4219,96,2007
خدمة رائعة,3,6/30/2029,422,98,2008
جيدة,3,7/1/2029,3524,72,2009
ممتازة,4,7/2/2029,1161,26,2010
خدمة رائعة,4,7/3/2029,3476,45,2011
جيدة,2,7/4/2029,801,54,2012
ممتازة,4,7/5/2029,2707,76,2013
خدمة رائعة,3,7/6/2029,3247,61,2014
جيدة,4,7/7/2029,2692,40,2015
ممتازة,4,7/8/2029,4860,95,2016
خدمة رائعة,5,7/9/2029,5000,61,2017
جيدة,1,7/10/2029,1568,18,2018
ممتازة,2,7/11/2029,2722,93,2019
خدمة رائعة,2,7/12/2029,871,86,2020
جيدة,2,7/13/2029,4724,62,2021
ممتازة,1,7/14/2029,3041,63,2022
خدمة رائعة,1,7/15/2029,2774,92,2023
جيدة,1,7/16/2029,4451,14,2024
ممتازة,2,7/17/2029,3535,49,2025
خدمة رائعة,1,7/18/2029,224,98,2026
جيدة,2,7/19/2029,1856,88,2027
ممتازة,2,7/20/2029,438,25,2028
خدمة رائعة,3,7/21/2029,4780,73,2029
جيدة,1,7/22/2029,2613,74,2030
ممتازة,2,7/23/2029,3054,80,2031
خدمة رائعة,4,7/24/2029,256,41,2032
جيدة,1,7/25/2029,4911,38,2033
ممتازة,2,7/26/2029,2892,55,2034
خدمة رائعة,2,7/27/2029,4374,1,2035
جيدة,3,7/28/2029,1246,95,2036
ممتازة,4,7/29/2029,2979,89,2037
خدمة رائعة,1,7/30/2029,2426,55,2038
جيدة,3,7/31/2029,852,38,2039
ممتازة,2,8/1/2029,3312,12,2040
خدمة رائعة,3,8/2/2029,780,16,2041
جيدة,5,8/3/2029,1952,83,2042
ممتازة,1,8/4/2029,2306,99,2043
خدمة رائعة,2,8/5/2029,4405,32,2044
جيدة,5,8/6/2029,3080,96,2045
ممتازة,1,8/7/2029,3793,66,2046
خدمة رائعة,4,8/8/2029,4368,66,2047
جيدة,5,8/9/2029,4558,70,2048
ممتازة,5,8/10/2029,4778,58,2049
خدمة رائعة,2,8/11/2029,3871,36,2050
جيدة,5,8/12/2029,259,63,2051
ممتازة,5,8/13/2029,3167,79,2052
خدمة رائعة,3,8/14/2029,4527,21,2053
جيدة,3,8/15/2029,3546,84,2054
ممتازة,1,8/16/2029,235,42,2055
خدمة رائعة,4,8/17/2029,4952,79,2056
جيدة,1,8/18/2029,2108,28,2057
ممتازة,2,8/19/2029,640,2,2058
خدمة رائعة,4,8/20/2029,624,85,2059
جيدة,4,8/21/2029,2365,57,2060
ممتازة,3,8/22/2029,1731,78,2061
خدمة رائعة,4,8/23/2029,3539,64,2062
جيدة,3,8/24/2029,419,24,2063
ممتازة,1,8/25/2029,2875,84,2064
خدمة رائعة,5,8/26/2029,4808,63,2065
جيدة,4,8/27/2029,75,65,2066
ممتازة,1,8/28/2029,1499,52,2067
خدمة رائعة,4,8/29/2029,2686,54,2068
جيدة,2,8/30/2029,77,90,2069
ممتازة,1,8/31/2029,3575,59,2070
خدمة رائعة,4,9/1/2029,4704,98,2071
جيدة,1,9/2/2029,1054,20,2072
ممتازة,2,9/3/2029,1569,43,2073
خدمة رائعة,3,9/4/2029,2286,79,2074
جيدة,5,9/5/2029,4406,29,2075
ممتازة,3,9/6/2029,639,68,2076
خدمة رائعة,5,9/7/2029,2642,35,2077
جيدة,4,9/8/2029,1652,15,2078
ممتازة,2,9/9/2029,1907,35,2079
خدمة رائعة,4,9/10/2029,4381,69,2080
جيدة,3,9/11/2029,3548,78,2081
ممتازة,4,9/12/2029,4333,49,2082
خدمة رائعة,4,9/13/2029,2112,80,2083
جيدة,2,9/14/2029,3950,94,2084
ممتازة,2,9/15/2029,397,16,2085
خدمة رائعة,2,9/16/2029,3083,56,2086
جيدة,2,9/17/2029,4899,100,2087
ممتازة,1,9/18/2029,3235,71,2088
خدمة رائعة,5,9/19/2029,3961,19,2089
جيدة,1,9/20/2029,336,35,2090
ممتازة,1,9/21/2029,3200,17,2091
خدمة رائعة,5,9/22/2029,2455,61,2092
جيدة,1,9/23/2029,3724,73,2093
ممتازة,1,9/24/2029,1549,96,2094
خدمة رائعة,2,9/25/2029,2851,48,2095
جيدة,1,9/26/2029,1597,78,2096
ممتازة,3,9/27/2029,821,12,2097
خدمة رائعة,1,9/28/2029,3173,41,2098
جيدة,5,9/29/2029,2581,82,2099
ممتازة,1,9/30/2029,3989,69,2100
خدمة رائعة,4,10/1/2029,234,8,2101
جيدة,4,10/2/2029,4808,72,2102
ممتازة,1,10/3/2029,4085,19,2103
خدمة رائعة,4,10/4/2029,1349,55,2104
جيدة,4,10/5/2029,1464,15,2105
ممتازة,3,10/6/2029,3678,47,2106
خدمة رائعة,4,10/7/2029,182,13,2107
جيدة,4,10/8/2029,1432,9,2108
ممتازة,1,10/9/2029,3647,76,2109
خدمة رائعة,2,10/10/2029,3451,56,2110
جيدة,1,10/11/2029,2468,58,2111
ممتازة,5,10/12/2029,2875,90,2112
خدمة رائعة,2,10/13/2029,2511,86,2113
جيدة,1,10/14/2029,3029,28,2114
ممتازة,4,10/15/2029,1927,92,2115
خدمة رائعة,4,10/16/2029,2771,36,2116
جيدة,1,10/17/2029,4274,14,2117
ممتازة,5,10/18/2029,2240,100,2118
خدمة رائعة,4,10/19/2029,1994,15,2119
جيدة,2,10/20/2029,2125,76,2120
ممتازة,5,10/21/2029,1044,4,2121
خدمة رائعة,4,10/22/2029,3271,43,2122
جيدة,5,10/23/2029,2166,92,2123
ممتازة,5,10/24/2029,842,92,2124
خدمة رائعة,3,10/25/2029,688,14,2125
جيدة,5,10/26/2029,272,35,2126
ممتازة,5,10/27/2029,4488,18,2127
خدمة رائعة,2,10/28/2029,2206,35,2128
جيدة,3,10/29/2029,4625,79,2129
ممتازة,2,10/30/2029,2483,73,2130
خدمة رائعة,2,10/31/2029,4049,25,2131
جيدة,5,11/1/2029,2308,15,2132
ممتازة,4,11/2/2029,4669,91,2133
خدمة رائعة,5,11/3/2029,3379,90,2134
جيدة,5,11/4/2029,4763,2,2135
ممتازة,4,11/5/2029,757,10,2136
خدمة رائعة,1,11/6/2029,4208,95,2137
جيدة,1,11/7/2029,865,44,2138
ممتازة,4,11/8/2029,533,3,2139
خدمة رائعة,2,11/9/2029,2705,2,2140
جيدة,3,11/10/2029,1651,33,2141
ممتازة,1,11/11/2029,1463,39,2142
خدمة رائعة,4,11/12/2029,156,28,2143
جيدة,3,11/13/2029,2090,10,2144
ممتازة,1,11/14/2029,3006,89,2145
خدمة رائعة,1,11/15/2029,4875,44,2146
جيدة,2,11/16/2029,3254,87,2147
ممتازة,4,11/17/2029,1231,64,2148
خدمة رائعة,2,11/18/2029,2517,17,2149
جيدة,4,11/19/2029,4811,66,2150
ممتازة,1,11/20/2029,1429,7,2151
خدمة رائعة,3,11/21/2029,2244,21,2152
جيدة,4,11/22/2029,4757,97,2153
ممتازة,3,11/23/2029,872,2,2154
خدمة رائعة,4,11/24/2029,4687,78,2155
جيدة,1,11/25/2029,3047,24,2156
ممتازة,1,11/26/2029,568,19,2157
خدمة رائعة,3,11/27/2029,2485,29,2158
جيدة,3,11/28/2029,1282,48,2159
ممتازة,2,11/29/2029,2856,47,2160
خدمة رائعة,1,11/30/2029,3919,94,2161
جيدة,4,12/1/2029,4476,77,2162
ممتازة,3,12/2/2029,222,49,2163
خدمة رائعة,5,12/3/2029,4054,91,2164
جيدة,4,12/4/2029,2028,28,2165
ممتازة,4,12/5/2029,1794,55,2166
خدمة رائعة,5,12/6/2029,1270,65,2167
جيدة,1,12/7/2029,4325,71,2168
ممتازة,2,12/8/2029,1249,54,2169
خدمة رائعة,3,12/9/2029,2237,35,2170
جيدة,1,12/10/2029,889,64,2171
ممتازة,2,12/11/2029,1715,20,2172
خدمة رائعة,4,12/12/2029,85,30,2173
جيدة,3,12/13/2029,4636,83,2174
ممتازة,3,12/14/2029,3001,50,2175
خدمة رائعة,2,12/15/2029,3273,42,2176
جيدة,3,12/16/2029,4547,31,2177
ممتازة,3,12/17/2029,1250,98,2178
خدمة رائعة,3,12/18/2029,4212,7,2179
جيدة,3,12/19/2029,566,71,2180
ممتازة,3,12/20/2029,4944,37,2181
خدمة رائعة,4,12/21/2029,2704,78,2182
جيدة,4,12/22/2029,2696,96,2183
ممتازة,5,12/23/2029,1680,77,2184
خدمة رائعة,1,12/24/2029,4626,79,2185
جيدة,5,12/25/2029,4378,29,2186
ممتازة,1,12/26/2029,2352,100,2187
خدمة رائعة,4,12/27/2029,2253,88,2188
جيدة,4,12/28/2029,3462,54,2189
ممتازة,3,12/29/2029,4959,96,2190
خدمة رائعة,4,12/30/2029,2214,11,2191
جيدة,3,12/31/2029,4314,43,2192
ممتازة,5,1/1/2030,2225,48,2193
خدمة رائعة,1,1/2/2030,4268,15,2194
جيدة,1,1/3/2030,4447,26,2195
ممتازة,3,1/4/2030,4817,61,2196
خدمة رائعة,2,1/5/2030,3523,45,2197
جيدة,2,1/6/2030,3626,94,2198
ممتازة,3,1/7/2030,1752,95,2199
خدمة رائعة,5,1/8/2030,335,11,2200
جيدة,3,1/9/2030,4437,78,2201
ممتازة,2,1/10/2030,2126,88,2202
خدمة رائعة,4,1/11/2030,483,59,2203
جيدة,3,1/12/2030,231,10,2204
ممتازة,2,1/13/2030,4419,10,2205
خدمة رائعة,4,1/14/2030,318,29,2206
جيدة,4,1/15/2030,992,57,2207
ممتازة,4,1/16/2030,1225,45,2208
خدمة رائعة,1,1/17/2030,385,78,2209
جيدة,4,1/18/2030,2443,69,2210
ممتازة,2,1/19/2030,692,8,2211
خدمة رائعة,4,1/20/2030,2137,4,2212
جيدة,4,1/21/2030,1211,10,2213
ممتازة,2,1/22/2030,1957,30,2214
خدمة رائعة,5,1/23/2030,2143,63,2215
جيدة,3,1/24/2030,2279,92,2216
ممتازة,1,1/25/2030,2976,85,2217
خدمة رائعة,3,1/26/2030,356,78,2218
جيدة,5,1/27/2030,2131,39,2219
ممتازة,1,1/28/2030,1731,28,2220
خدمة رائعة,5,1/29/2030,878,84,2221
جيدة,3,1/30/2030,3615,53,2222
ممتازة,2,1/31/2030,40,48,2223
خدمة رائعة,1,2/1/2030,2384,37,2224
جيدة,3,2/2/2030,1568,42,2225
ممتازة,2,2/3/2030,615,29,2226
خدمة رائعة,3,2/4/2030,1344,10,2227
جيدة,5,2/5/2030,3374,22,2228
ممتازة,3,2/6/2030,4115,71,2229
خدمة رائعة,1,2/7/2030,3868,1,2230
جيدة,3,2/8/2030,2794,6,2231
ممتازة,4,2/9/2030,1540,13,2232
خدمة رائعة,5,2/10/2030,2927,53,2233
جيدة,5,2/11/2030,3367,56,2234
ممتازة,2,2/12/2030,1189,28,2235
خدمة رائعة,2,2/13/2030,4634,21,2236
جيدة,4,2/14/2030,2614,99,2237
ممتازة,5,2/15/2030,1612,43,2238
خدمة رائعة,1,2/16/2030,4602,88,2239
جيدة,4,2/17/2030,2320,51,2240
ممتازة,5,2/18/2030,1866,70,2241
خدمة رائعة,1,2/19/2030,4327,31,2242
جيدة,1,2/20/2030,3233,26,2243
ممتازة,2,2/21/2030,3063,20,2244
خدمة رائعة,3,2/22/2030,3313,63,2245
جيدة,5,2/23/2030,680,50,2246
ممتازة,5,2/24/2030,432,82,2247
خدمة رائعة,2,2/25/2030,4081,79,2248
جيدة,3,2/26/2030,3088,51,2249
ممتازة,3,2/27/2030,3122,59,2250
خدمة رائعة,3,2/28/2030,2778,11,2251
جيدة,1,3/1/2030,2787,16,2252
ممتازة,4,3/2/2030,1557,100,2253
خدمة رائعة,4,3/3/2030,50,3,2254
جيدة,1,3/4/2030,2286,8,2255
ممتازة,3,3/5/2030,2110,32,2256
خدمة رائعة,3,3/6/2030,4005,23,2257
جيدة,2,3/7/2030,3345,29,2258
ممتازة,2,3/8/2030,1652,61,2259
خدمة رائعة,2,3/9/2030,1326,18,2260
جيدة,1,3/10/2030,1804,41,2261
ممتازة,5,3/11/2030,552,63,2262
خدمة رائعة,4,3/12/2030,1661,88,2263
جيدة,2,3/13/2030,2936,79,2264
ممتازة,1,3/14/2030,2014,44,2265
خدمة رائعة,2,3/15/2030,2303,12,2266
جيدة,4,3/16/2030,4994,14,2267
ممتازة,1,3/17/2030,1451,56,2268
خدمة رائعة,1,3/18/2030,362,52,2269
جيدة,3,3/19/2030,3334,27,2270
ممتازة,2,3/20/2030,1514,90,2271
خدمة رائعة,3,3/21/2030,1511,17,2272
جيدة,4,3/22/2030,3630,95,2273
ممتازة,5,3/23/2030,3783,43,2274
خدمة رائعة,5,3/24/2030,2650,20,2275
جيدة,1,3/25/2030,4515,100,2276
ممتازة,5,3/26/2030,2950,80,2277
خدمة رائعة,2,3/27/2030,1192,64,2278
جيدة,2,3/28/2030,187,39,2279
ممتازة,5,3/29/2030,1987,80,2280
خدمة رائعة,2,3/30/2030,3392,27,2281
جيدة,2,3/31/2030,3832,17,2282
ممتازة,4,4/1/2030,3544,59,2283
خدمة رائعة,2,4/2/2030,3485,10,2284
جيدة,3,4/3/2030,3435,54,2285
ممتازة,5,4/4/2030,4554,13,2286
خدمة رائعة,3,4/5/2030,1891,85,2287
جيدة,4,4/6/2030,3080,83,2288
ممتازة,1,4/7/2030,1704,74,2289
خدمة رائعة,2,4/8/2030,3531,70,2290
جيدة,1,4/9/2030,650,68,2291
ممتازة,5,4/10/2030,1527,61,2292
خدمة رائعة,3,4/11/2030,3591,21,2293
جيدة,5,4/12/2030,4382,42,2294
ممتازة,2,4/13/2030,3893,5,2295
خدمة رائعة,4,4/14/2030,1286,80,2296
جيدة,3,4/15/2030,96,40,2297
ممتازة,4,4/16/2030,4994,90,2298
خدمة رائعة,3,4/17/2030,1600,97,2299
جيدة,5,4/18/2030,3429,36,2300
ممتازة,5,4/19/2030,4715,24,2301
خدمة رائعة,5,4/20/2030,3669,10,2302
جيدة,2,4/21/2030,3150,90,2303
ممتازة,1,4/22/2030,627,70,2304
خدمة رائعة,4,4/23/2030,69,63,2305
جيدة,2,4/24/2030,3377,25,2306
ممتازة,5,4/25/2030,2335,65,2307
خدمة رائعة,5,4/26/2030,3810,24,2308
جيدة,3,4/27/2030,2375,82,2309
ممتازة,1,4/28/2030,1902,69,2310
خدمة رائعة,4,4/29/2030,1605,80,2311
جيدة,5,4/30/2030,659,85,2312
ممتازة,1,5/1/2030,4451,80,2313
خدمة رائعة,5,5/2/2030,85,7,2314
جيدة,2,5/3/2030,4649,78,2315
ممتازة,3,5/4/2030,2431,100,2316
خدمة رائعة,3,5/5/2030,1948,40,2317
جيدة,1,5/6/2030,4869,67,2318
ممتازة,4,5/7/2030,945,86,2319
خدمة رائعة,3,5/8/2030,2493,41,2320
جيدة,5,5/9/2030,339,34,2321
ممتازة,5,5/10/2030,4202,73,2322
خدمة رائعة,5,5/11/2030,1953,12,2323
جيدة,1,5/12/2030,2047,19,2324
ممتازة,3,5/13/2030,317,8,2325
خدمة رائعة,3,5/14/2030,360,78,2326
جيدة,5,5/15/2030,3845,26,2327
ممتازة,5,5/16/2030,882,80,2328
خدمة رائعة,1,5/17/2030,38,29,2329
جيدة,2,5/18/2030,327,53,2330
ممتازة,1,5/19/2030,4399,78,2331
خدمة رائعة,3,5/20/2030,1674,61,2332
جيدة,3,5/21/2030,2677,42,2333
ممتازة,2,5/22/2030,598,46,2334
خدمة رائعة,5,5/23/2030,2430,44,2335
جيدة,5,5/24/2030,680,64,2336
ممتازة,4,5/25/2030,21,9,2337
خدمة رائعة,4,5/26/2030,2855,15,2338
جيدة,1,5/27/2030,1214,100,2339
ممتازة,2,5/28/2030,2936,59,2340
خدمة رائعة,2,5/29/2030,612,49,2341
جيدة,1,5/30/2030,2030,17,2342
ممتازة,3,5/31/2030,1696,36,2343
خدمة رائعة,3,6/1/2030,950,68,2344
جيدة,5,6/2/2030,2682,54,2345
ممتازة,4,6/3/2030,558,74,2346
خدمة رائعة,4,6/4/2030,1262,65,2347
جيدة,1,6/5/2030,2183,33,2348
ممتازة,1,6/6/2030,1932,55,2349
خدمة رائعة,3,6/7/2030,4548,37,2350
جيدة,4,6/8/2030,1463,39,2351
ممتازة,2,6/9/2030,4598,5,2352
خدمة رائعة,2,6/10/2030,511,95,2353
جيدة,5,6/11/2030,822,14,2354
ممتازة,4,6/12/2030,2298,78,2355
خدمة رائعة,4,6/13/2030,4233,74,2356
جيدة,5,6/14/2030,4005,85,2357
ممتازة,4,6/15/2030,522,54,2358
خدمة رائعة,4,6/16/2030,2147,33,2359
جيدة,2,6/17/2030,3549,92,2360
ممتازة,1,6/18/2030,3276,22,2361
خدمة رائعة,4,6/19/2030,4984,49,2362
جيدة,1,6/20/2030,3836,67,2363
ممتازة,4,6/21/2030,1113,60,2364
خدمة رائعة,4,6/22/2030,1493,4,2365
جيدة,5,6/23/2030,2436,37,2366
ممتازة,1,6/24/2030,4525,43,2367
خدمة رائعة,1,6/25/2030,4164,87,2368
جيدة,2,6/26/2030,1906,32,2369
ممتازة,3,6/27/2030,883,86,2370
خدمة رائعة,5,6/28/2030,4061,54,2371
جيدة,5,6/29/2030,2466,98,2372
ممتازة,1,6/30/2030,4186,29,2373
خدمة رائعة,3,7/1/2030,4100,79,2374
